"North_cor","East_cor","WaterSE","Code","Point","VertPrec"
1842867.672,6057803.186,7.47,"echo","11088",0.07107
1842866.55,6057804.101,7.445,"echo","11089",0.07075
1842865.492,6057804.74,7.372,"echo","11090",0.07176
1842863.981,6057805.413,7.47,"echo","11091",0.07093
1842863.009,6057806.5,7.517,"echo","11092",0.07155
1842862.416,6057807.624,7.354,"echo","11093",0.0711
1842861.244,6057808.842,7.393,"echo","11094",0.07528
1842859.8,6057810.108,7.369,"echo","11095",0.07125
1842858.933,6057811.529,7.361,"echo","11096",0.07176
1842858.216,6057812.927,7.228,"echo","11097",0.07139
1842856.525,6057814.361,7.303,"echo","11098",0.07165
1842855.291,6057815.609,7.318,"echo","11099",0.07154
1842853.695,6057816.708,7.29,"echo","11100",0.07173
1842852.461,6057817.997,7.33,"echo","11101",0.07152
1842851.457,6057819.38,7.457,"echo","11102",0.07436
1842849.86,6057820.479,7.405,"echo","11103",0.07311
1842848.414,6057821.304,7.355,"echo","11104",0.07022
1842846.393,6057821.679,7.349,"echo","11105",0.07018
1842844.758,6057821.864,7.379,"echo","11106",0.0702
1842843.684,6057821.682,7.394,"echo","11107",0.07059
1842842.595,6057821.073,7.398,"echo","11108",0.07017
1842841.778,6057820.014,7.367,"echo","11109",0.07017
1842841.106,6057819.163,7.366,"echo","11110",0.07018
1842840.754,6057817.775,7.42,"echo","11111",0.07064
1842839.999,6057816.708,7.268,"echo","11112",0.07057
1842838.86,6057815.425,7.264,"echo","11113",0.07021
1842838.015,6057814.153,7.273,"echo","11114",0.07324
1842837.011,6057813.012,7.3,"echo","11115",0.07076
1842836.384,6057811.031,7.274,"echo","11116",0.07025
1842835.948,6057809.239,7.291,"echo","11117",0.07346
1842835.155,6057807.691,7.255,"echo","11118",0.07079
1842834.573,6057806.287,7.234,"echo","11119",0.0733
1842833.679,6057805.084,7.428,"echo","11120",0.07029
1842832.767,6057804.069,7.459,"echo","11121",0.07043
1842831.89,6057803.361,7.547,"echo","11122",0.07333
1842830.873,6057803.122,7.548,"echo","11123",0.07035
1842830.116,6057803.057,7.538,"echo","11124",0.07036
1842829.51,6057803.247,7.466,"echo","11125",0.07037
1842828.536,6057803.111,7.443,"echo","11126",0.07037
1842827.386,6057803.189,7.479,"echo","11127",0.07057
1842826.199,6057803.69,7.401,"echo","11128",0.07038
1842826.031,6057803.927,7.352,"echo","11129",0.07039
1842826.673,6057804.777,7.338,"echo","11130",0.07039
1842827.118,6057804.923,7.453,"echo","11131",0.07087
1842827.699,6057805.451,7.399,"echo","11132",0.07041
1842828.293,6057806.555,7.347,"echo","11133",0.07041
1842828.419,6057807.654,7.351,"echo","11134",0.07042
1842827.343,6057808.624,7.467,"echo","11135",0.07344
1842826.469,6057809.518,7.306,"echo","11136",0.07388
1842824.69,6057810.065,7.558,"echo","11137",0.07348
1842823.578,6057810.598,7.356,"echo","11138",0.07042
1842821.855,6057810.491,7.333,"echo","11139",0.07042
1842820.592,6057810.263,7.428,"echo","11140",0.07041
1842819.06,6057810.652,7.295,"echo","11141",0.07296
1842817.455,6057810.324,7.373,"echo","11142",0.07042
1842815.939,6057809.362,7.37,"echo","11143",0.07101
1842814.188,6057808.754,7.507,"echo","11144",0.07093
1842812.516,6057808.258,7.502,"echo","11145",0.07104
1842810.991,6057807.268,7.402,"echo","11146",0.07065
1842809.375,6057806.694,7.389,"echo","11147",0.07065
1842807.623,6057806.34,7.394,"echo","11148",0.07046
1842805.784,6057805.543,7.435,"echo","11149",0.07082
1842804.17,6057804.681,7.591,"echo","11150",0.071
1842802.403,6057804.381,7.275,"echo","11151",0.07048
1842800.773,6057803.811,7.317,"echo","11152",0.07096
1842798.965,6057802.835,7.422,"echo","11153",0.07047
1842797.325,6057802.279,7.339,"echo","11154",0.07046
1842795.613,6057802.04,7.4,"echo","11155",0.07345
1842793.785,6057801.271,7.332,"echo","11156",0.07046
1842792.123,6057800.43,7.352,"echo","11157",0.07045
1842790.263,6057800.192,7.372,"echo","11158",0.07058
1842788.586,6057799.803,7.374,"echo","11159",0.07093
1842786.626,6057798.875,7.245,"echo","11160",0.0711
1842784.894,6057798.315,7.348,"echo","11161",0.07043
1842783.163,6057798.049,7.293,"echo","11162",0.07042
1842781.351,6057797.297,7.274,"echo","11163",0.07041
1842779.523,6057796.238,7.322,"echo","11164",0.071
1842777.712,6057795.491,7.408,"echo","11165",0.07056
1842776.002,6057795.022,7.347,"echo","11166",0.07043
1842774.351,6057793.943,7.271,"echo","11167",0.07042
1842772.849,6057793.105,7.428,"echo","11168",0.07056
1842771.199,6057792.81,7.337,"echo","11169",0.07087
1842769.948,6057792.522,7.347,"echo","11170",0.07042
1842769.014,6057792.171,7.354,"echo","11171",0.07061
1842767.843,6057791.578,7.195,"echo","11172",0.0709
1842766.651,6057790.54,7.329,"echo","11173",0.07068
1842765.018,6057790.33,7.276,"echo","11174",0.07085
1842763.531,6057790.055,7.263,"echo","11175",0.07055
1842761.92,6057789.059,7.298,"echo","11176",0.07054
1842760.289,6057788.616,7.347,"echo","11177",0.07039
1842758.767,6057788.445,7.41,"echo","11178",0.07085
1842756.84,6057787.291,7.315,"echo","11179",0.07038
1842755.208,6057786.397,7.524,"echo","11180",0.07037
1842753.426,6057786.095,7.419,"echo","11181",0.07336
1842751.824,6057785.29,7.255,"echo","11182",0.07058
1842750.322,6057784.239,7.42,"echo","11183",0.07364
1842748.505,6057783.926,7.245,"echo","11184",0.07879
1842746.96,6057783.588,7.254,"echo","11185",0.07976
1842745.143,6057782.327,7.533,"echo","11186",0.0736
1842743.477,6057781.634,7.407,"echo","11187",0.07809
1842741.823,6057781.328,7.307,"echo","11188",0.06848
1842740.129,6057780.328,7.288,"echo","11189",0.06853
1842738.667,6057779.458,7.42,"echo","11190",0.06857
1842736.907,6057779.612,7.262,"echo","11191",0.06862
1842735.141,6057778.953,7.372,"echo","11192",0.06887
1842733.37,6057777.885,7.531,"echo","11193",0.06895
1842731.569,6057777.623,7.608,"echo","11194",0.06894
1842729.999,6057777.326,7.448,"echo","11195",0.06885
1842728.172,6057776.2,7.487,"echo","11196",0.06889
1842726.587,6057775.663,7.346,"echo","11197",0.06932
1842724.912,6057775.441,7.412,"echo","11198",0.07202
1842723.191,6057774.571,7.349,"echo","11199",0.06922
1842721.5,6057773.562,7.37,"echo","11200",0.06906
1842719.628,6057773.279,7.36,"echo","11201",0.0691
1842718.007,6057772.927,7.305,"echo","11202",0.06913
1842716.301,6057771.915,7.431,"echo","11203",0.06938
1842714.633,6057771.633,7.266,"echo","11204",0.06919
1842713.077,6057771.567,7.253,"echo","11205",0.07252
1842711.605,6057772.099,7.324,"echo","11206",0.06924
1842710.395,6057772.552,7.328,"echo","11207",0.06927
1842708.336,6057772.335,7.38,"echo","11208",0.06952
1842706.605,6057772.651,7.366,"echo","11209",0.06932
1842705.164,6057773.441,7.282,"echo","11210",0.06982
1842702.797,6057773.331,7.426,"echo","11211",0.07104
1842700.94,6057773.449,7.356,"echo","11212",0.06967
1842698.856,6057772.98,7.289,"echo","11213",0.06993
1842697.229,6057772.281,7.348,"echo","11214",0.07079
1842695.798,6057771.383,7.41,"echo","11215",0.07095
1842694.851,6057770.265,7.332,"echo","11216",0.06895
1842694.036,6057769.055,7.262,"echo","11217",0.06944
1842693.107,6057768.406,7.389,"echo","11218",0.07031
1842692.035,6057767.699,7.297,"echo","11219",0.06906
1842691.489,6057765.93,7.353,"echo","11220",0.06907
1842690.84,6057764.556,7.323,"echo","11221",0.0691
1842689.81,6057763.399,7.287,"echo","11222",0.06961
1842689.49,6057761.39,7.291,"echo","11223",0.06966
1842689.078,6057759.706,7.376,"echo","11224",0.06919
1842688.023,6057758.152,7.279,"echo","11225",0.06921
1842687.4,6057756.538,7.326,"echo","11226",0.06922
1842687.161,6057754.607,7.402,"echo","11227",0.06924
1842686.464,6057752.962,7.418,"echo","11228",0.06926
1842685.58,6057751.564,7.275,"echo","11229",0.06928
1842685.145,6057749.825,7.314,"echo","11230",0.06979
1842684.553,6057748.391,7.333,"echo","11231",0.06931
1842683.322,6057747.357,7.209,"echo","11232",0.06932
1842682.45,6057746.513,7.381,"echo","11233",0.06741
1842681.246,6057746.202,7.214,"echo","11234",0.0617
1842680.444,6057746.011,7.375,"echo","11235",0.06161
1842679.67,6057746.221,7.3,"echo","11236",0.06161
1842679.124,6057746.362,7.442,"echo","11237",0.0616
1842678.781,6057746.984,7.343,"echo","11238",0.06159
1842677.487,6057747.267,7.343,"echo","11239",0.06177
1842675.892,6057747.666,7.443,"echo","11240",0.06162
1842674.874,6057749.017,7.349,"echo","11241",0.06219
1842673.723,6057750.024,7.302,"echo","11242",0.06159
1842672.083,6057750.891,7.363,"echo","11243",0.06158
1842670.915,6057752.065,7.381,"echo","11244",0.06158
1842669.95,6057753.209,7.333,"echo","11245",0.06218
1842668.144,6057754.142,7.384,"echo","11246",0.06315
1842666.707,6057755.05,7.403,"echo","11247",0.06331
1842665.626,6057756.302,7.351,"echo","11248",0.06374
1842663.89,6057757.097,7.363,"echo","11249",0.06465
1842662.221,6057757.662,7.386,"echo","11250",0.06456
1842660.753,6057758.714,7.332,"echo","11251",0.06449
1842659.048,6057759.274,7.367,"echo","11252",0.06466
1842657.108,6057759.492,7.459,"echo","11253",0.06803
1842655.459,6057759.904,7.375,"echo","11254",0.065
1842653.857,6057760.343,7.356,"echo","11255",0.06568
1842651.855,6057759.69,7.357,"echo","11256",0.06582
1842650.235,6057759.29,7.385,"echo","11257",0.06568
1842648.86,6057758.065,7.477,"echo","11258",0.06878
1842647.803,6057757.293,7.289,"echo","11259",0.06573
1842646.738,6057756.16,7.343,"echo","11260",0.06586
1842645.834,6057755.18,7.311,"echo","11261",0.06598
1842645.176,6057753.311,7.398,"echo","11262",0.0661
1842644.477,6057751.817,7.327,"echo","11263",0.06622
1842643.429,6057750.505,7.351,"echo","11264",0.06632
1842642.89,6057748.595,7.342,"echo","11265",0.06643
1842642.572,6057746.879,7.36,"echo","11266",0.06675
1842641.601,6057745.361,7.135,"echo","11267",0.06977
1842641.105,6057743.813,7.35,"echo","11268",0.06672
1842640.818,6057741.969,7.369,"echo","11269",0.06681
1842640.019,6057740.498,7.35,"echo","11270",0.06689
1842639.315,6057739.191,7.326,"echo","11271",0.06697
1842638.766,6057737.239,7.304,"echo","11272",0.06755
1842638.144,6057735.651,7.397,"echo","11273",0.06735
1842637.109,6057734.377,7.302,"echo","11274",0.0672
1842636.257,6057733.054,7.345,"echo","11275",0.06726
1842635.39,6057731.346,7.421,"echo","11276",0.06733
1842634.176,6057730.232,7.319,"echo","11277",0.0674
1842632.955,6057729.402,7.298,"echo","11278",0.0621
1842631.68,6057728.005,7.181,"echo","11279",0.06414
1842630.461,6057726.805,7.349,"echo","11280",0.06206
1842628.875,6057726.515,7.257,"echo","11281",0.0615
1842627.793,6057725.728,7.373,"echo","11282",0.06163
1842626.326,6057725.441,7.367,"echo","11283",0.06177
1842624.921,6057725.171,7.421,"echo","11284",0.06168
1842623.365,6057725.789,7.269,"echo","11285",0.0617
1842622.192,6057726.014,7.408,"echo","11286",0.06172
1842621.242,6057726.929,7.349,"echo","11287",0.06159
1842620.207,6057727.445,7.363,"echo","11288",0.06167
1842618.292,6057728.065,7.328,"echo","11289",0.06185
1842616.814,6057728.869,7.363,"echo","11290",0.06208
1842615.721,6057730.101,7.327,"echo","11291",0.06195
1842614.04,6057731.036,7.314,"echo","11292",0.06194
1842612.254,6057731.72,7.41,"echo","11293",0.06195
1842610.955,6057732.877,7.39,"echo","11294",0.06193
1842609.576,6057733.832,7.32,"echo","11295",0.06193
1842607.577,6057734.33,7.347,"echo","11296",0.06274
1842605.973,6057734.959,7.423,"echo","11297",0.06274
1842604.499,6057735.728,7.291,"echo","11298",0.06329
1842602.465,6057735.667,7.296,"echo","11299",0.06222
1842600.743,6057735.732,7.469,"echo","11300",0.063
1842599.082,6057736.226,7.348,"echo","11301",0.06705
1842597.166,6057735.416,7.342,"echo","11302",0.06398
1842595.688,6057734.791,7.312,"echo","11303",0.06416
1842594.35,6057733.705,7.273,"echo","11304",0.06433
1842593.347,6057732.691,7.41,"echo","11305",0.06449
1842591.943,6057732.289,7.238,"echo","11306",0.06465
1842590.935,6057730.394,7.369,"echo","11307",0.0648
1842590.026,6057728.964,7.348,"echo","11308",0.06495
1842589.476,6057726.881,7.322,"echo","11309",0.06508
1842589.226,6057725.057,7.406,"echo","11310",0.06522
1842588.237,6057723.383,7.35,"echo","11311",0.06851
1842587.796,6057721.651,7.238,"echo","11312",0.06547
1842587.818,6057719.777,7.404,"echo","11313",0.06558
1842587.173,6057717.96,7.301,"echo","11314",0.0657
1842586.758,6057716.318,7.265,"echo","11315",0.0658
1842586.831,6057714.38,7.4,"echo","11316",0.06514
1842586.534,6057712.685,7.417,"echo","11317",0.06429
1842586.077,6057711.124,7.429,"echo","11318",0.06493
1842585.975,6057709.345,7.409,"echo","11319",0.06844
1842585.644,6057707.786,7.389,"echo","11320",0.06097
1842584.864,6057706.427,7.309,"echo","11321",0.06275
1842583.96,6057705.48,7.445,"echo","11322",0.06097
1842583.079,6057704.909,7.487,"echo","11323",0.06097
1842582.056,6057704.754,7.449,"echo","11324",0.0625
1842581.053,6057704.227,7.298,"echo","11325",0.06107
1842579.623,6057703.341,7.482,"echo","11326",0.06334
1842578.291,6057703.599,7.403,"echo","11327",0.06096
1842576.982,6057703.517,7.401,"echo","11328",0.06118
1842575.416,6057703.949,7.378,"echo","11329",0.06096
1842574.023,6057704.436,7.432,"echo","11330",0.06096
1842572.992,6057705.917,7.339,"echo","11331",0.06096
1842572.175,6057706.861,7.443,"echo","11332",0.06123
1842571.837,6057708.148,7.38,"echo","11333",0.06107
1842571.092,6057709.306,7.283,"echo","11334",0.06096
1842569.797,6057710.764,7.389,"echo","11335",0.06095
1842569.289,6057712.364,7.335,"echo","11336",0.06094
1842568.738,6057713.831,7.218,"echo","11337",0.06185
1842567.636,6057715.495,7.361,"echo","11338",0.06092
1842566.914,6057717.027,7.301,"echo","11339",0.06092
1842565.62,6057718.461,7.383,"echo","11340",0.06091
1842564.696,6057719.767,7.434,"echo","11341",0.06152
1842563.8,6057721.038,7.345,"echo","11342",0.06247
1842562.189,6057721.999,7.406,"echo","11343",0.06291
1842560.98,6057723.036,7.452,"echo","11344",0.06655
1842559.51,6057723.847,7.403,"echo","11345",0.06347
1842557.638,6057723.893,7.369,"echo","11346",0.06365
1842556.34,6057724.193,7.376,"echo","11347",0.06086
1842555.351,6057724.365,7.224,"echo","11348",0.06171
1842554.54,6057724.136,7.329,"echo","11349",0.06173
1842553.537,6057723.309,7.355,"echo","11350",0.06176
1842552.529,6057722.811,7.443,"echo","11351",0.06097
1842551.012,6057722.66,7.366,"echo","11352",0.061
1842549.757,6057721.548,7.307,"echo","11353",0.06102
1842548.882,6057720.244,7.435,"echo","11354",0.06104
1842547.399,6057719.45,7.331,"echo","11355",0.06518
1842546.232,6057718.457,7.385,"echo","11356",0.06293
1842545.336,6057716.766,7.35,"echo","11357",0.06313
1842544.455,6057715.432,7.351,"echo","11358",0.06332
1842544.21,6057713.577,7.32,"echo","11359",0.061
1842543.769,6057712.086,7.346,"echo","11360",0.06102
1842542.751,6057710.637,7.263,"echo","11361",0.06104
1842542.313,6057708.915,7.292,"echo","11362",0.06106
1842542.31,6057707.101,7.357,"echo","11363",0.06121
1842541.438,6057705.342,7.304,"echo","11364",0.06109
1842540.832,6057703.729,7.283,"echo","11365",0.06111
1842540.789,6057701.578,7.352,"echo","11366",0.06112
1842540.443,6057699.856,7.335,"echo","11367",0.06113
1842539.681,6057698.271,7.329,"echo","11368",0.06115
1842539.287,6057696.564,7.308,"echo","11369",0.06116
1842539.117,6057694.607,7.34,"echo","11370",0.06117
1842538.326,6057693.082,7.352,"echo","11371",0.06118
1842537.553,6057691.892,7.337,"echo","11372",0.06119
1842536.871,6057690.296,7.362,"echo","11373",0.0612
1842535.897,6057689.235,7.437,"echo","11374",0.06121
1842534.748,6057688.721,7.485,"echo","11375",0.06268
1842533.681,6057688.633,7.407,"echo","11376",0.06058
1842532.875,6057688.675,7.383,"echo","11377",0.06056
1842531.664,6057688.708,7.413,"echo","11378",0.06211
1842530.464,6057688.621,7.3,"echo","11379",0.06057
1842529.217,6057689.334,7.301,"echo","11380",0.06057
1842528.033,6057690.036,7.377,"echo","11381",0.06055
1842527.068,6057691.337,7.299,"echo","11382",0.06117
1842526.174,6057692.319,7.263,"echo","11383",0.06071
1842524.268,6057693.346,7.289,"echo","11384",0.06117
1842522.758,6057694.315,7.463,"echo","11385",0.06063
1842521.74,6057695.722,7.363,"echo","11386",0.06063
1842520.721,6057696.679,7.345,"echo","11387",0.0612
1842519.342,6057697.645,7.328,"echo","11388",0.06058
1842517.648,6057698.402,7.383,"echo","11389",0.06123
1842516.386,6057699.592,7.438,"echo","11390",0.06247
1842515.227,6057700.712,7.333,"echo","11391",0.06282
1842513.273,6057701.315,7.316,"echo","11392",0.06526
1842511.727,6057702.036,7.404,"echo","11393",0.06321
1842510.361,6057703.182,7.352,"echo","11394",0.06363
1842508.632,6057703.493,7.33,"echo","11395",0.06409
1842506.934,6057703.418,7.446,"echo","11396",0.06425
1842505.36,6057703.359,7.321,"echo","11397",0.06387
1842504.137,6057703.384,7.408,"echo","11398",0.064
1842503.339,6057703.644,7.36,"echo","11399",0.06439
1842502.642,6057703.452,7.436,"echo","11400",0.06749
1842502.707,6057704.455,7.254,"echo","11401",0.06831
1842502.833,6057704.676,7.453,"echo","11402",0.06199
1842502.771,6057704.747,7.468,"echo","11403",0.06261
1842501.992,6057704.516,7.453,"echo","11404",0.06085
1842501.258,6057704.068,7.354,"echo","11405",0.06155
1842499.979,6057703.141,7.386,"echo","11406",0.06264
1842498.903,6057702.593,7.451,"echo","11407",0.06284
1842497.539,6057702.926,7.377,"echo","11408",0.06302
1842495.934,6057702.025,7.39,"echo","11409",0.0632
1842494.637,6057701.091,7.325,"echo","11410",0.06382
1842493.398,6057699.797,7.373,"echo","11411",0.06353
1842492.592,6057698.373,7.367,"echo","11412",0.06369
1842492.064,6057696.957,7.346,"echo","11413",0.06356
1842492.013,6057695.407,7.332,"echo","11414",0.06399
1842491.609,6057693.926,7.368,"echo","11415",0.06357
1842491.335,6057692.488,7.319,"echo","11416",0.06365
1842491.726,6057690.543,7.418,"echo","11417",0.06394
1842492.087,6057688.871,7.344,"echo","11418",0.0607
1842491.946,6057687.074,7.367,"echo","11419",0.06056
1842492.306,6057685.25,7.346,"echo","11420",0.06039
1842492.897,6057683.326,7.343,"echo","11421",0.06036
1842493.047,6057681.531,7.29,"echo","11422",0.06188
1842493.22,6057679.873,7.334,"echo","11423",0.0603
1842493.783,6057677.88,7.322,"echo","11424",0.06029
1842493.952,6057676.08,7.366,"echo","11425",0.06026
1842493.855,6057674.396,7.354,"echo","11426",0.06032
1842494.147,6057672.664,7.401,"echo","11427",0.06025
1842494.027,6057671.117,7.418,"echo","11428",0.06045
1842493.337,6057669.633,7.334,"echo","11429",0.06024
1842492.798,6057668.515,7.375,"echo","11430",0.06024
1842491.805,6057667.797,7.325,"echo","11431",0.06025
1842491.069,6057667.199,7.43,"echo","11432",0.06024
1842490.26,6057667.018,7.358,"echo","11433",0.06024
1842488.855,6057666.034,7.27,"echo","11434",0.06024
1842487.374,6057665.003,7.391,"echo","11435",0.06043
1842485.638,6057664.991,7.362,"echo","11436",0.06024
1842484.241,6057664.765,7.351,"echo","11437",0.06086
1842482.812,6057665.194,7.383,"echo","11438",0.06022
1842481.587,6057665.713,7.321,"echo","11439",0.06084
1842480.656,6057666.636,7.368,"echo","11440",0.06021
1842479.987,6057667.451,7.352,"echo","11441",0.06021
1842479.694,6057668.561,7.352,"echo","11442",0.0603
1842479.494,6057669.438,7.374,"echo","11443",0.06019
1842479.755,6057670.408,7.362,"echo","11444",0.06018
1842479.81,6057671.363,7.337,"echo","11445",0.06017
